Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
113739523,Wyckoff Heights Medical Center - Positive Health Clinic,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Clinical Facility,"1610 DeKalb Avenue,1st Floor",,Brooklyn,11237,40.7038411,-73.9193109,(718) 302-8481,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl and fishbowl located clinic at this clinical facility. Last Updated: 2/9/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCc,19000101000000.000000000,19000101000000.000000000,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 8:30 AM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,,,true,true,true,,http://www.wyckoffhospital.org/departments/clinical/administrative/positive-health-management,,,,,,
113739377,"Metropolitan Church of New York Charities, Inc.",Free Safer Sex Products,Condoms and Lubricant,,Faith-Based Organization,Community Center,446 West 36 Street,,Manhattan,10018,40.755509,-73.997387,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front near the entrance at this community center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Fac,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739164,Barbershop Shave & Cut,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,119 Christopher Street,,Manhattan,10014,40.733216,-74.00547,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739424,Parsons Medical Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,88-01 Parsons Boulevard,,Queens,11432,40.7066848,-73.8019519,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located across from the reception area at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom F,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739309,HASA Center #63 Coney Island,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,3050 West 21 Street,,Brooklyn,11224,40.57353,-73.987448,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the reception area at this community center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook co,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739419,Oxigeno,Free Safer Sex Products,Condoms and Lubricant,,Business,Other,40-14 83 Street,,Queens,11373,40.747597,-73.882981,212-924-8315,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,9:30 AM - 10:00 PM,9:30 AM - 10:00 PM,9:30 AM - 10:00 PM,9:30 AM - 10:00 PM,9:30 AM - 10:00 PM,9:30 AM - 10:00 PM,9:30 AM - 10:00 PM,true,false,true,,,,,,,,
113739319,HIV Law Project_Brooklyn,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Legal Service,57 Willoughby Street,,Brooklyn,11201,40.6925419,-73.9865382,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located by reception at this legal service. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,false,,,,,,,,
113739435,Producer's Club,Free Safer Sex Products,Condoms and Lubricant,,Business,Theater,358 West 44 Street,,Manhattan,10036,40.759201,-73.990452,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this theater. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739179,Bogata Latin Bistro,Free Safer Sex Products,Condoms and Lubricant,,Business,Restaurant,141 5 Avenue,,Brooklyn,11217,40.678212,-73.97923,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the back outside of the restrooms at this restaurant. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Fac,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,,,,,,
113739437,Prominis Medical Office,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,297 Marcus Garvey Boulevard,,Brooklyn,11221,40.6871769,-73.9386336,(718) 453-9377,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739180,Boiler Room,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,86 East 4 Street,,Manhattan,10003,40.726071,-73.989176,718-610-2870,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the lounge near window at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook commu,19000101000000.000000000,19000101000000.000000000,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,true,false,true,,,,,,,,
113739301,Harlem Nights Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,2361 Adam Clayton Powell Jr Boulevard,,Manhattan,10030,40.817268,-73.942257,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739294,Hair Fashion,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,2104 Amsterdam Avenue,,Manhattan,10032,40.837396,-73.938734,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this retail store. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739474,Terraza 7,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,40-19 Gleane Street,,Queens,11373,40.7475361,-73.882025,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739150,Amadores Barber Shop  (Formerly  Premium Cuts/ Los Socios),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,86 Nagle Avenue,,Manhattan,10040,40.860453,-73.927878,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restrooms at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739283,Frodi Dominican Style & Barbershop,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1025 Rutland Road,,Brooklyn,11212,40.663113,-73.925719,(718) 773-2701,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739448,Rock Bar,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,185 Christopher Street,,Manhattan,10014,40.732486,-74.009688,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
